UserID,JobTitleHistory
585633,"['Teacher Assistant', 'Retail', 'assisting in loss prevention', 'Booking Clerk', 'Medication administration', 'EECP Therapist', 'Cashier', 'Front desk clerk', 'Guest services/front desk clerk', 'File clerk and policy writer', 'Assistant Director']"
602768,"['Project/Construction Manager/Consultant', 'Project Manager', 'Project Manager', 'Project Manager', 'Project Manager', 'Systems Application Engineer', 'Systems Analyst, Energy Manager', 'Air Conditioning Shop Supervisor', 'Project/Construction Manger/Consultant', 'Air Conditioning Mechanic']"
621472,"['Lead System Analyst BAE Systems', 'Traveling Technician', 'ESTIMATOR / BOM SPECIALIST Q.B.M.S', 'TELECOMMUNICATIONS', 'Security Technician', 'Fire Alarm Security Technician', 'Estimator', 'Project Officer / Estimator', 'Lead Electrician', 'NONE']"
638532,"['Phosphorus Glass Removal (PGR) Process Operator', 'Phosphorus Glass Removal (PGR) Process Operator', 'Print Line Operator', 'Etch Technician', 'fab Vacuum Systems Technician', 'D1C Area Training Representative', 'Fab Bulk Chemical Supply Technician', 'Training Developer', 'Fab Module technician', 'Installation Technician']"
638837,"['Painter', 'Clerk/Cashier', 'Clerk', 'Truck Driver', 'Clerk', 'Truck Driver', 'Cook', 'Truck Driver/Kitchen Cook', 'Weed-Eater Operator', 'Truck Driver']"
666184,"['Alcatel Design CAD EBH Engineer', 'Project Manager and President', 'Network Engineer', 'Switch Engineer', 'Switch Engineer', 'Wireless Switch Technician', 'conductor brakeman', 'Switch Test Engineer', 'Engineering Technician', 'Licensed Electronic Technician']"
671580,"['Mediacal Assistant', 'Assistant', 'Medical Assistant', 'Medical Asst/Receptionist', 'Sales Support', 'Appraisal Assistant', 'Homemaker', 'M. A. and Supervisor', 'Medical Asst/Receptionist', 'Receptionist/Medical Asst']"
688975,"['Instructor', 'Licensed Banker', 'Licensed Insurance Agent', 'Instructor', 'Inside Sales Manager', 'Branch Manager III', 'Assistant Vice President-Financial Center Manager III', 'Assistant Vice President-Financial Center Manager III', 'Adjunct Instructor', 'Assistant Vice President of Business Banking']"
689987,"['Eielson Officer Spouses Organization', 'Project Manager', 'Practice Administrator', 'Medical Administrator', 'Customer Service Manager', 'Customer Service Manager/Admitting Manager', 'Admitting Department Manager', 'Medical Assistant/Phlebotomy Instructor', 'Branch Manager', 'Combat Medic']"
694106,"['Service supervisor', 'Customer service', 'Customer service', 'Customer Service', 'AO Lead', 'Business Development Banker', 'Distribution Clerk', 'Wet Grind Assistant', 'Temp', 'SLIMFAST Processing Technician']"
699080,"['Independent Consultant', 'Sr. Manager', 'Application Delivery Manager', 'Senior Program Manager', 'Program Management Office Manager', 'Regional Client Engagement Manager', 'Business Development Manager', 'Senior Program Manager', 'Service Delivery Manager', 'Senior/Support Customer Engineer']"
700079,"['Customer Service Specialist - Donor Recruitment', 'Personal Care Assistant/House Manager', 'Receptionist ⇨ Bookkeeping ⇨ Collections', 'Loan Officer Assistant', 'Executive Assistant to Owner', 'Assistant to the Regional Manager', 'Sr. Administrative Coordinator', 'Cashier - PT - Evenings', 'Administrative Assistant', 'Recording Clerk ⇨Abstract Secretary ⇨ Abstract Coordinator']"
706616,"['Lead Case Manager VISTA Program', 'Director of Social Services', 'Director of Social Services', 'Licensed Social Worker', 'Central Scheduling Representative', 'Claims Adjuster III', 'Scribe/Medical Assistant', 'Various Technical Positions', 'Renal Dialysis Technician', 'Cardiovascular Technician']"
710667,"['Senior Project Manager', 'Senior Project Manager', 'Senior Project Manager', 'Director', 'Senior Project Manager', 'Senior Project Manager', 'Senior Project Manager', 'Director Project/ Construction Manager', 'Construction Manager / Administrator', 'Project Manager']"
715928,"['Senior Accountant', 'Accountant / Fiscal Specialist', 'Staff Accountant', 'Accountant (Contract)', 'Accounting Manager', 'Accountant', 'Accountant III', 'Staff Accountant', 'Staff Accountant - Management', 'MGR']"
726857,"['Head Baseball Coach', 'Coach', 'Substitute Teacher', 'Substitute Teacher', 'Substitute Teacher', 'Head Varsity baseball coach', 'Footwear/ Sales Associate', 'Sales Manager', 'Inspector', 'Full-time Student & Activity Coordinator/Missionary']"
733611,"['IMAGING AND PRODUCTION OPERATOR', 'MAIL CLERK', 'VOLUNTEER', 'CUSTOMER SERVICE/PROBLEM RESOLUTION REPRESENTATIVE', 'SOCIAL SERVICES OFFICE ASSISTANT', 'MAIL CLERK', 'DONATION CENTER VOLUNTEER', 'OFFICE VOLUNTEER', 'SALES ASSOCIATE', 'TECHNICAL SUPPORT SPECIALIST', 'PASSPORT AGENT SPECIALIST', 'SERVICE ORDER SUPPORT SPECIALIST', 'OFFICE ASSISTANT/COPY EDITOR CLERK/INVOICE CLERK', 'RESOLUTIONS ASSISTANT/CUSTOMER RELATIONS']"
744899,"['Licensed Practical Nurse (LPN)', 'Licensed Practical Nurse (LPN)', 'LPN Facilitator', 'Drug/Alcohol Detox Nurse', 'Medication/Treatment Nurse', 'Private Duty Nurse/Staff Nurse', 'Private Duty Nurse', 'Staff Nurse/Private Duty Nurse', 'Private Duty Nurse', 'Licensed Practical Nurse']"
758375,"['Electrical Utilities Management Program (EUMP)', 'Electrical Utilities Management Program (EUMP)', 'Teaching Assistant', 'Computer Systems Architecture I & II Lab', 'Lab teaching Asisisance', 'Research Assistant', 'Lab teaching Assistance', 'Research Assistant, Waste Management Education and Research Consortium (WERC)', 'Inventory control and management, Kmart', 'Electrical Field Engineer']"
759036,"['Benefit Verification Specialist', 'Quality Analyst', 'CAE', 'Afterschool Counselor', 'Sales Consultant', 'Flow Team', 'CSR', 'Barista', 'Projectionist', 'Sales Consultant']"
759274,"['Private Tutor', 'English Teacher', 'Teacher', 'Language Arts Teacher', 'Language Arts Teacher', 'Art/Drama Camp Teacher', 'Drama Teacher', 'Medical Transcriptionist', 'Medical Transcriptionist', 'Asst Teacher Drama Program']"
764563,"['Event Sales Representative', 'Host/Producer', 'Productions Assistant', 'Underclass Photographer', 'Public Relations Assistant', 'Shift Leader/Assistant Manager', 'Communications Specialist', 'Team Member', 'Producers Assistant', 'Human Resources Assistant', 'Student Assistant']"
773749,"['Administrative Assistant', 'Administrative Assistant', 'Admin', 'US Census Bureau', 'Reconditioning & Returns Specialist', 'Unit Manager', 'Quality Assurance Specialist', 'Courier/Team Lead', 'Senior Service Agent', 'Customer Service Rep']"
774804,"['Intake/Patient Care Coordination/Scheduler', 'Administrative Asst', 'Intake Coordinator', 'Branch Office Coordinator', 'Scheduler', 'Administrative Asst/Oasis Intake Coordinator/Scheduler', 'Executive Assistance', 'Administrative Assistance/Scheduler', 'Pharmacy Clerical Support', 'Lead Teacher/Scheduled meeting']"
793889,"['Recruiter (Independent Consultant)', 'Career Development Coach', 'Business Analysis', 'HR Training Coordinator', 'Employee Relations Specialist', '(Part-time) - Consultant  - Independent Consultant', 'Temporary contract assignment', 'Contract Temporary Assignment  (State Pilot Program) - Personal Services Representative / Consultant', 'Area Manager, Ft. Worth Market', 'Pizza Hut Express Training Supervisor - Express Training Center Supervisor/Coach - Department Head']"
796617,"['Migration Analyst', 'System Administrator (Freelance)', 'Technical Analyst', 'Helpdesk Analyst', 'Contractor', 'Contractor', 'Contractor', 'Junior System Administrator', 'Junior System Administrator', 'Intern']"
797031,"['Technical Support Specialist', 'Project Data Analyst', 'Customer Service Representative', 'receptionist/ admin assisting and working', 'Office Assistant (Clerical/Reception)', 'Partner Records Representative', 'Partner Contact Center Representative', 'Clerical Assistant', 'Customer Service/ Sale Associate-Banker', 'Sales Associate']"
799338,"['RN', 'RN', 'RN', 'director of nursing for the Non-Medicare Division', 'RN', 'Fun Co Site Director', 'LPN Nursing Instructor', 'staff RN', 'TN. Oncology and Pain Center Staff', 'TN Oncology staff nurse']"
803931,"['Operations manager', 'Branch manager', 'Branch Mgr', 'General Manager', 'Branch Manager', 'Field Manager', 'District Operations Manager', 'Manager', 'Manager', 'Store and Training Manager']"
804755,"['Christ Butler- Manager', 'Shift Manager', 'Laborer/ Sub-contractor', 'Beth, Manager', 'Service Manger/Lead', 'Service Manger', 'Ben, Manager', 'Laborer', 'Sales Associate', 'UPS']"
806501,"['Director of Sales', 'Director of Sales', 'General Manager', 'Director of Sales', 'Director of Corporate Sales', 'Director of Sales', 'Area Sales Manager', 'Area Sales Manager', 'Employment Coordinator', 'Reservations Sales Agent']"
810635,"['Implementation Manager', 'Regional Manager, Switch/Field Operations', 'Market Manager, North and South Carolina, and Louisiana markets', 'Project Manager', 'Senior Program Manager', 'Manager of Network Operations', 'Manager of Network Operations', 'Manager of Network Operations', 'Project Manager', 'Supervisor, Network Operations']"
820269,"['LG Electronics Mobilecomm  Duties included: Inspecting Cell phones, cleaning, installing software, and programming cell phones.', 'Catalyst Carpenter/ Butler Furniture', 'Forklift operator', 'Assistant PE instructor', 'Express yourself Program for 3hrs a day', 'Assistant PE instructor', 'Coaching kids', 'Assistant PE instructor', 'Basketball Camp instructor', 'Material handler, Loading airplanes, and team leader']"
822008,"['Office Manager', 'Community Outreach Coordinator, Director', 'Patient Coordinator', 'Receptionist/ Endo Assistant', 'Dental Assistant/ Receptionist', 'Surgical Assistant/ Receptionist', 'DENTAL ASSISTANT II', 'DENTAL ASSISTANT', 'NURSING ASSISTANT', 'DENTAL ASSISTANT']"
828614,"['Support Service Coordinator', 'Internship', 'Inventory Assistant - Temporary Assignment', 'Logistics Manager', 'Operations Manager - Project Manager', 'Inventory Specialist', 'Start-up Team / Customer Service / Returns Specialist', 'Staple Stock Receiving / Put-away Driver', 'Inventory / Cycle Counter / Checker / Order Filler', 'Supervisor / Merge Operator / Quality Control']"
851572,"['Medical Assistant', 'Fire Protection Designer', 'Fire Protection Designer', 'Fire Protection Designer', 'General Foreman', 'Anestesia Service Coordinator/Circulator', 'OR RN Staff Nurse/ Scrub Nurse', 'OR Technician/Othopedic Technician professor', 'OR RN Staff Nurse/ Scrub Nurse', 'OR RN Staff Nurse/ Scrub Nurse']"
852892,"['Social Worker', ""Director of Men's Cancers"", ""Director of Kid's Program"", 'Program Coordinator of Caregiver Program', 'Clinical Telephone Group Supervisor', 'Senior Clinical Supervisor of Clinical Services', 'Director of the Individual Cancer Assistance Network (ICAN) Program', 'Clinical Oncology Social Worker', 'Program Coordinator for Prostate Cancer Program', 'Social Work Intern']"
853019,"['Mobile MRI Logistics Engineer', 'Mobile MRI Logistics Engineer', 'Mobile MRI Support Engineer', 'Logistics Engineer', 'Fire Direction and Control Specialist', 'Global Sales and Use Tax Reporting Associate II', 'Librarian Assistant and Computer Technician', 'Librarian Assistant', 'Trucking Owner/Operator', 'Computerized Lathe Machinist']"
855644,"['Customer Service Specialist II', 'Social Media Representative hired', 'Customer Service Representative', 'Escalated Consumer Representative', 'Collection Representative but was hired', 'Marketing Assistant for Keystone Automotive', 'Receptionist, P/T. Greeted and prepared patients and owners', 'Teller', 'Teller', 'Participant Services Representative']"
872313,"['Project Manager Fixed Income/Equity/Repo IT (CONSULTANT)', 'Project Manager for the BoW', 'Project Manager', 'Project Manager, GWM division', 'Engagement Manager/Internal Project', 'Program Manager', '(Employee) Senior Business Analyst-Project Lead', 'Project Manager/SME', 'Project Manager/Business Analyst', 'Program Manager/Sr. Business Analyst']"
875432,"['VP Behavioral Health Division, Addictions, Crisis and Outpatient Mental Health Center', 'Corporate Director of Behavioral Health Division', 'Executive Director of Behavioral Health', 'Director/Operations of Behavioral Health', 'Social Worker, Nurses, SASS Agencies', 'Supervisor', 'Clinical Therapist', 'Clinical Coordinator', 'Clinical Study Coordinator', 'Clinical Research Assistant']"
877885,"['General Manager', 'Director of Operations El Paso-Juarez', 'General Manager', 'General Manager', 'Senior Manager, Production & Projects', 'Senior Vice President', 'Vice President of Operations', 'Misc Titiles', 'Manager, Special Projects Rubbermaid Home Products Division', 'Various management positions']"
882710,"['SENIOR PHARMACY TECH', 'SENIOR PHARMACY TECH', 'HOME HEALTH AIDE', 'PHARMACY TECH', 'PHARMACY TECH', 'PROCESSOR', 'HOME HEALTH AIDE', 'CUSTOMER SERVICE', 'CUSTOMER SERVICE', 'CASH VAULT TELLER 1']"
887850,"['day production supervisor', 'detailer', 'Construction project supervisor', 'Mortgage broker', 'Loan processor', 'Carpenter', ""Special education teacher's aide"", 'Auto Body Tech', 'Physiacl therapy Tech', 'Physical Therapy Tech']"
891472,"['Consultant', 'Senior Subcontracts Administrator', 'Senior Contracts Administrator - Procurement Compliance Administrator', 'Contracts Manager', 'Contract Consultant (Consultant Assignment)', 'Contract Administrator (Temporary Assignment)', 'Contract Administrator (Consultant Assignment)', 'Contract Specialist', 'Contracts Administrator', 'Contracts Manager']"
892713,"['Flooring Specialist/ Dept Manager', 'Owner/ Installer', 'Assistant Manager', 'Asset Protection Associate', 'Owner/ installer', 'Warehouse Manager &amp; Crew superintendent', 'Zone Manager', 'Paramedic', 'Emergency Medical Dispatcher', 'Firefighter/Paramedic']"
899217,"['Sound and Communications Installer/Technician', 'Cable Technician', 'Sound and Communication Installer/Technician', 'Sound and Communication Installer/Technician', 'Sound and Communication Installer Apprentice', 'Sr. Microwave Transmission Engineer/Technician', 'Systems Asst', 'Field Engineer/Technician', 'Assistant Project Engineer', 'Technical Support Engineer']"
901692,"['Finance manager', 'Finance manager/internet manager/bdc mgr', 'Finance director', 'Finance director', 'Sales', 'Finance Manager', 'Finance Manager', 'Finance Manager', 'Finance assistant', 'Cashier']"
902498,"['Delivery Man', 'Floor Staff', 'Senior Bible Study Counselor', 'Church Retreat Chaperon', 'Volunteer', 'Chasis engineer', 'Team Member', 'Junior Camp Counselor', 'Co-Executive Manager', 'Junior Director']"
904298,"['Transport Driver', 'Tour Bus Driver', 'Tanker Driver', 'Tanker Driver', 'Tanker Driver', 'Transport Driver', 'Tanker Driver', 'Real Estate Salesman', 'Real Estate Salesman', 'Tanker Driver', 'Nitrogen Engineer']"
904528,"['Mortgage Loan Specialist', 'Temporary Employment Assignments', 'Quality Control Manager', 'Temporary Employment Assignments', 'Document Analyst', 'Document Analyst', 'Help Desk Claims', 'Loan Processor', 'Loan Processor', 'Payroll/ Billing Specialist']"
906817,"['SES Reading Tutor', 'Project/Reset Retail Merchandising', 'Hope Corps Voter Registration Project', 'Volunteer', 'United Blood System Donor Outreach Coordinator', 'Business English, Writing, Speaking, and Listening Professor', 'Sustainability Implementation Intern', 'Project Management Planning Division Intern', 'Volunteer', 'Colorado Plateau Biological Technician']"
919546,"['Budget Analyst (Contract)', 'Acct. Adv', 'S.C. Ca. Sr. Fixed Asset Analyst', 'A/P/Accountant/Analyst (Contract)', 'Sr. A/P/Financial Analyst', 'Sr. Fixed Asset Analyst', 'A/P Analyst (Contract)', 'Sr. Accountant/Analyst', 'A/P Financial Accountant', 'Sr. Staff Accountant (Part-time)']"
929813,"['Independent Freelance Consultant', 'Bi-lingual Sr. Analyst', 'Software Consultant', 'Consultis, 605 Crescent Executive Ct, #132, Lake Mary', 'Software Consultant', 'Sr. Analyst', 'Sr. Systems Analyst', 'Sr. Systems Analyst', 'Sr. Systems Analyst', 'Sr. Systems Analyst']"
932910,"['Customer Service/Sales', 'Customer Service', 'Collections Representative', 'Admissions Representative', 'Customer Service/Outbound Support', 'Operator', 'Customer Care Representative', 'Retail Sales', 'Teacher Aide', 'Substitute Teacher', 'Clerical Assistant II']"
935686,"['Cashier', 'Care-giver', 'Data Entry Clerk', 'Data Entry', 'Clerical/Admin - Copy Clerk, Sr. - Level 2', 'Claims Support Specialist', 'Shift Manager', 'Data Entry', 'Teller', 'Customer Service']"
947002,"['Specialist Commissioning Engineer', 'Shift Supervisor', 'Senior Process Engineer', 'Real Estate Agent- Residential', 'Co-op Trainee Engineer', 'Production Manager', 'Head of Cement and Packhouse', 'Head of Production Duty', 'Joined as a Shift Engineer', 'Shift Engineer']"
947556,"['FINANCIAL/BUDGET CONSULTANT', 'FINANCIAL ANALYST', 'VICE PRESIDENT COMMERCIAL LENDING', 'VICE PRESIDENT COMMERCIAL LENDING', 'LOAN OFFICER', 'COMMERICAL LENDING SPECIALIST', 'ASSISTANT VICE PRESIDENT COMMRECIAL/ CONSUMER LENDING', 'CREDIT ADMINISTRATION', 'ASSISTANT ACCOUNTING ADMINISTRATOR', 'INSIDE SALES PROGRAM']"
951922,"['Customer Service', 'Customer Care Supervisor/Trainer', 'Customer Service/Authorizer', 'Customer Care Supervisor', 'Financial Services Senior Representative', 'Military', 'Military', 'Military', 'Military', 'Military', 'Military']"
953524,"['Project Support', 'LEASING CONSULTANT/ADMINISTRATIVE ASSISTANT/RECEPTIONIST', 'Temporary Office Manager / Payroll administrator', 'Legal Secretary', 'Medical Records Clerk', 'Administrative Specialist III', 'Office Clerk II', 'Office Assistant II', 'Bank Teller', 'volunteer']"
953659,"['Finance & Administration Cabinet', 'Executive Secretary II', 'Executive Secretary II', 'Bullitt County Pretrial Program Supervisor', 'Nelson County Pretrial Officer III', 'Assistant Manager', 'Clerical, Collections, Administrative, Orientations, and Customer Service', 'Sales Associate', 'Sales Clerk', 'Office Worker, Volunteer']"
954495,"['Substitute Teacher', 'Substitute Teacher, Assistant, One', 'Manager Hub Operations', 'Quality Management Representative', 'Driving Instructor, Administrative Assistant', 'Language Arts Teacher', 'Manager of Administration and Publications, Book Editor', 'Bartender, Shift Manager, Server, Cook', 'Language Arts Teacher', 'Long Term Substitute Teacher']"
956474,"['Diver', 'Roofer, laborer, sub-foreman', 'Diver, Construction Crew, Equipment Operator', 'Roofer, laborer, Sub-foreman', 'Commercial Diver', 'Install Crew Leader', 'Brokers Assistant', 'Brokers Assistant/Dock handler/Trailer Jockey', 'Owner/Operator of Pest control company', 'Forklift Operation/Yard Jockey']"
967668,"['Accounting Clerk', 'Tax Examiner', 'Customer Service Call Center', 'Accounts Payable/Payroll', 'Receptionist', 'Customer service, accept payments, make payment arrangements', 'Extensive Data Entry', 'Customer Service', 'Office Manager', 'Accounts Payable', 'Attending classes to become a Customer Service Representative', 'Customer Service, Reconciled Drivers Routes, Daily Deposits']"
970078,"['Refuse Collector', 'Packing Assistant', 'Manager', 'Sanitation Dept. Temp. Refuse Collector', 'Al or Bob Brewer, Supervisor', 'Dist. Supervisor', 'Supervisor', 'James Brooks, Supervisor', 'John, Supervisor', 'Jerry Devine, Supervisor']"
983119,"['Part Time Team Member-Front End-Cashier', 'Contractor', 'Contractor', 'Contractor', 'Contractor', 'Contractor', 'Accounting Principles-(Contractor)', 'Contractor', 'Commercial Accounts Manager and Payroll Analyst', 'Employee Loans, Child Support, Garnishments']"
994243,"['General Manager', 'Adjunct Professor', 'Account Executive', 'Manager Quality Assurance', 'Master of Business Administration Degree', 'Senior Quality Engineer', 'Quality Control Manager', 'Alpha Pi Mu, Industrial Engineering Honor Society Member', 'Industrial Engineer', 'Tau Beta Pi, Engineering Honor Society Member']"
995672,"['Network Technician', 'Network Technician', 'Technician', 'Technician', 'Customer Service', 'Technician', 'Technician', 'Technician/Supervisor', 'Warehouse Specialist, Sales Rep', 'Technician']"
1001061,"['Project Coordinator', 'Project Manager', 'Assembly Technician', 'Computer Operator', 'Central Supply Technician', 'Engineering Tech/ CAD Coordinator', 'CAD Technician', 'Calibration Inspector', 'Customer Service Associate', 'Receiving and Training Clerk']"
1001100,"['Senior Appeals Analyst United Health Care', 'Claims Business Process Analyst United Health Care', 'Temporary Agencies/Contract Work Accounts Receivable', 'Operations Supervisor', 'Cost Management Analyst', 'Accounts Receivable Manager', 'Senior Collections Account Manager', 'Underwriter', 'Credit Collections Manager', 'Senior Credit Analyst']"
1012560,"['Team Lead', 'Store Manager', 'Store Manager', 'sales Manager', 'Shift supervisor', 'Product Flow Team Supervisor', 'Product Flow Specialist', 'sales associates', 'Assistant site Manager', 'Junior Consultant', 'Commercial Assistant']"
1020404,"['Data Systems Analyst', 'Business Owner/Computer Consultant/Technician', 'Project Coordinator', 'Help Desk Support Professional Forest Service', 'SAP IT Systems Data Analyst, Central Data Administration', 'Contractor', 'Virtual (Telecommute) Sales/Customer Service Agent', 'Manufacturing Process Engineer', 'Application Support Specialist', 'Help Desk Specialist']"
1022942,"['Customer Care Professional', 'Operations Supervisor', 'Account Executive', 'Delivery Driver/Assistant', '- Operations Manager/Valet Attendant', 'Tax Preparer', 'TSR Representative', 'Leader Marketing', '- Unit Supply Specialist', 'Marketing Sales Representative']"
1026008,"['Seasonal Help', 'Temporary Job', 'Certified Claims Processor', 'Assistant Manager', 'Teller', 'Head Teller', 'Customer Support, Loyalty and Sales', 'Patient Services Manager', 'Assistant Manager', 'Customer Service Representative']"
1028333,"['FOH Manager', 'Produce Associate', 'Manager', 'Forklift operator', 'Line cook.', 'Administrative meeting, Executive Meeting, Union meeting', 'GM. Martin, Kitchen', 'HMS host', 'Kitchen manager', 'Manager']"
1042874,"['Production Control Clerk/Payroll', 'Production Control Clerk/HR Rep', 'Colina Health Care', 'Staffing Coordinator, Interim Staffing', 'Cashier', 'Staffing Coordinator, Advantage Staffing', 'Medical Clerk', 'Staffing Coordinator', 'Activity Director', 'Treatment Specialist']"
1042976,"['Assistant Community Manager', 'Catering Cook  / Carving Station / Banquet Server  / Hostess', 'Apartment Leasing', 'Assistant Community Manager', 'Leasing Consultant', 'Administrative Assistant Manager (part-time)', 'Customer Service Representative', 'Loan Officer', 'Processor / Settlement Agent', 'Assistant Manager / Trainer -Credit Card Department']"
1047819,"['Deputy Troop Commander', 'Deputy Troop Commander', 'Assistant Bureau Chief • Field Operations Section', 'Branch Administrative Officer', 'Section Administrative Officer', 'Assistant Section Administrative Officer', 'Bureau Administrative Officer •  Field Operations Section', 'Administrative Sergeant • Field Operations Section', 'North Region Supervisor • Field Operations Section', 'Administrative Sergeant • Field Operations Section']"
1051864,"['Actress', 'Producer/Actress/Hair and makeup', 'Guest judge', 'Tour manager/Hair and makeup', 'Festival coordinator', 'Hair and Makeup Artist', 'premium services (VIP) within three weeks of employment', 'Public relations liason/Promotions', 'Customer Service Associate', 'Assistant manager']"
1060488,"['Change Control Management', 'Sr. Business Analyst', 'Sr. Business Analyst', 'Sr. Business Analyst', 'Sr. Business Analyst', 'Project Manager / Sr. Business Analyst', 'Sr. Business Analyst', 'Project Manager', 'Engagement Manager', 'Advisory Information Systems Analyst']"
1066000,"['Department Manager', 'Sales Consultant - Dyer and Dyer Volvo', 'Sales Consultant - Nalley Volvo, Marietta, GA', 'Assistant Sales Manager/Trainer', 'Sales Consultant', 'Sales Consultant', 'Sales Consultant', 'Sales Consultant - Pomoco Auto Group', 'Member of the Professional Sales', 'Salesman']"
1070205,"['Patient Service Representative/Back Office Secretary', 'On Assignment - Medical Secretary/ Receptionist/ Scheduler', 'On Assignment - Patient Service Coordinator', 'On Assignment - Call Center Associate', 'On Assignment - Patient Service Coordinator', 'Patient Service Coordinator Support/ Data Entry Clerk', 'Data Entry Clerk/ Administrative Assistant', ""Executive Administrator's Assistant"", 'Senior Call Center Representative', 'Intern - Moving Committees']"
1072040,"['Supervisor and Environmental Tech', 'Superintendant and Branch Manager', 'Pipeline Coordinator/ Construction Coordinator', '(March) - Grasso Production Management', '(Oct) - Grasso Production Management', '(Oct) - Grasso Production Management', 'U.S. Coast Guard Regulations and Policies', 'Operator', 'Contract Lease Operator', 'Contract Dispatcher/Expeditor']"
1074487,"['Field Service Tech', 'Individual Investor', 'Personnel Manager', 'Real Estate Sales & Development - Broker/Developer Assistant - comparative market', 'Automotive Shop Manager', 'Independent contractor', 'Community Association Manager Intern- Managing', 'Individual Investor', 'Senior Program Leader', 'Management Positions']"
1080492,"['Recording Engineer and Drums', 'Drummer', 'Recording Engineer', 'Owner -  Recording Engineer', 'Recording Engineer', 'Recording Engineer', 'Recording Engineer', 'Recording Engineer', 'Recording Engineer', 'Artistic Painter and Assistant to Artist (owner)']"
1080654,"['PRO BONO CONSULTANT', 'Billing Analyst (Syniverse employee)', 'Contract Employee through Insight Global', 'Contract Employee, SACS Reaccreditation Project', 'Consultant', 'Business Analyst/Sales', 'Management Consultant', 'Business Development Executive', 'Account Manager', 'Building Materials Manager']"
1094108,"['EPIC Credentialed Trainer', 'CRM Salesforce.com and Loss Mitigation Facilitator', 'Sr. Business Analyst and Lead Trainer', 'Project Coordinator/Assistant Project Manager (Contract)', 'Project Consultant', 'Regional Manager - IBM/Dept of Defense (Contract)', 'Site Lead Trainer - IBM/Dept of Defense (Contract)', 'Full Time - Non Contracted Positions: Office Manager', 'Lead Point of Sale Trainer (Contract)', 'Quality Assurance Consultant (Contract)']"
1104394,"['SALES / MARKET MANANGER', 'BRANCH MANANGERSales', 'BRANCH MANANGER', 'ACCOUNT EXECUTIVE', 'EAST COAST BUSINESS DEVELOPMENT MANAGER', 'PRESIDENT', 'REGISTERED PRINCIPAL & SALES MANAGER', 'SALES REPRESENTATIVE', 'PRESIDENT', 'MATERIAL / PURCHASING MANAGER']"
1105157,"['teamlead inspector', 'Warehouse Associate', 'refurb', 'finesse', 'Customer Service', 'Customer Service', 'Customer Service', 'general labor', 'machine operator', 'machine operator']"
1109389,"['Hotel Reviewer', 'Feature Writer', 'Editor', 'Copy Writer', 'Mom Columnist', 'Feature Writer', 'Acquisitions Editor', 'Associate Editor Special Reports', 'Editor, Arts and Entertainment, The Sunday Guide', 'Editor. Hong Kong This Week']"
1110040,"['Sales Associate', 'Member', 'Stage Manager of College Theatre Productions', 'Guest Artist', 'Director of College Theatre Productions', 'Lead Preschool Teacher and Camp Counselor', 'Office Assistant', 'Personal Assistant to the Director of Theatre', 'Student Director of Theatre Productions', 'Presenter']"
1116240,"['Customer Service Sales/Dispatcher', 'Customer Service Sales/Receptionist', 'Customer Service/Marketing Representative', 'Customer Pharmacy Advocate I', 'Sales Customer Service Administrator', 'Data Entry Operator-State Compensation', 'Insurance Follow-Up Customer Service Specialist', 'Document Inflow Team', 'Business Excellence Data Administrator', 'Office Administrator/Customer Service']"
1123593,"['Marketing Director', 'White House Appointed Special Assistant', 'Legislative Assistant', 'Field Organizer and Office Manager', 'Tutor', 'Director of Community Affairs and Outreach', 'Field Organizer', 'Intern', 'Intern', 'Membership Director']"
1126847,"['CEO', 'Executive Vice President of parent company', 'Chief Operating Officer', 'Marketing Director', 'Chief Executive Officer', 'Chief Executive Officer', 'Financial Consultant', 'Director of Marketing', 'Director of Marketing', 'General Manager, Florida Operation', 'General Manager/Marketing director']"
1130503,"['General Partner', 'Sole Proprietor / Trading Strategist / Technical Analyst / Contract Business Factotum', 'Professional Athlete', 'I acted as a Managing Partner', 'Independent Contractor Admin Assistant', 'Contracted Part-Time Projects Accounting / Admin / Research -DBA Ipso Facto Analytics', 'Proprietary Trader', 'Assistant Portfolio Manager/ Director of Portfolio Administration', 'Intern for Private Client Services', 'Proprietary Trader/ Technical Analyst']"
1137431,"['Lunchroom Supervisor-Duncan Elementary, Shelby', 'Assistant Manager', 'Proposal Development', 'Communication Specialist', 'Lead Communicator-Application Delivery', 'Project Coordinator-Application Systems Task Force', 'Meeting Facilitator', 'Project Manager', 'Provider Relations Specialist', 'Team Leader']"
1141342,"['Temporary Agent', 'Warehouse Manager', 'Trading Desk Support', 'Executive Assistant', 'Rental Technician', 'Delivery Driver', 'Navigation Electronics Technician (SS)', 'Staff Intern', 'Trading & Research Secretary', 'Customer Service Representative']"
1142508,"['Technical Project Coordinator', 'Technical Project Coordinator', 'Quality Control and Systems Analyst', 'Quality Assurance Lead', 'Systems Analyst', 'Quality Assurance and Delivery Lead', 'Quality Assurance and Delivery Lead', 'Patch Architect', 'Patch Architect', 'Programmer']"
1161534,"['H.O.D (MECHANICAL)', 'G. M (Technical)', 'Technical Advisor (Mech', 'G.M(Mechanical)', 'Dy.G.M(MECHANICAL)', 'Dy. G. M. (Technical)', 'Togo Lead Smelter', 'Joint Chief Engineer Project', 'Mechanical Engineer', 'Maintenance Foreman / Shift']"
